SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
50,2,3,26,101,Michigan,Manistee County,24733,24747,24587,24776,24675,24484,24415,24462,24452,24406,24479,24619,24738,-160,189,-101,-191,-69,47,-10,-46,73,140,119,67,175,179,183,186,178,236,223,198,199,198,89,289,299,342,304,309,313,342,346,303,326,-22,-114,-120,-159,-118,-131,-77,-119,-148,-104,-128,5,12,16,11,8,8,19,14,15,26,18,-157,289,9,-39,49,171,51,61,204,220,231,-152,301,25,-28,57,179,70,75,219,246,249,14,2,-6,-4,-8,-1,-3,-2,2,-2,-2,1349,1209,1383,1406,1398,1411,1414,1426,1338,1369,1367,1326,7.090330815,7.239489596,7.445228748,7.607517536,7.283589418,9.649589075,9.128494822,8.100644369,8.106236507,8.02317807,11.70917489,12.09277871,13.91403405,12.4337921,12.64398388,12.79797195,13.99975439,14.15567147,12.34266162,13.20987905,-4.618844073,-4.853289114,-6.468805305,-4.826274566,-5.36039446,-3.148382876,-4.871259569,-6.055027104,-4.236425109,-5.186700975,0.486194113,0.647105215,0.447527411,0.327205055,0.327352333,0.776873697,0.573089361,0.61368518,1.059106277,0.729379825,11.70917489,0.363996684,-1.586688094,2.004130964,6.997156127,2.085292554,2.497032216,8.346118441,8.9616685,9.360374415,12.195369,1.011101899,-1.139160683,2.331336019,7.32450846,2.862166251,3.070121577,8.959803621,10.02077478,10.08975424
50,2,3,26,103,Michigan,Marquette County,67077,67071,67080,67462,67840,67792,67798,67357,66563,66524,66406,66689,65834,9,382,378,-48,6,-441,-794,-39,-118,283,-855,157,636,688,650,625,621,644,599,582,574,571,170,652,590,639,667,684,679,718,684,714,727,-13,-16,98,11,-42,-63,-35,-119,-102,-140,-156,4,17,44,53,59,57,65,55,32,10,13,26,381,239,-106,5,-433,-829,29,-46,411,-711,30,398,283,-53,64,-376,-764,84,-14,421,-698,-8,0,-3,-6,-16,-2,5,-4,-2,2,-1,4757,4743,4672,4687,4677,4678,4596,3893,4018,4099,4484,3876,9.4542968,10.16984228,9.584758759,9.218968951,9.189449151,9.617682198,9.001630512,8.756488377,8.625417935,8.617372079,9.692140744,8.721231024,9.422555149,9.838483664,10.12171211,10.14038232,10.7899344,10.29113067,10.72917841,10.97168039,-0.237843945,1.448611255,0.16220361,-0.619514713,-0.932262957,-0.522700119,-1.788303891,-1.534642293,-2.103760472,-2.354308309,0.252709191,0.65039689,0.781526483,0.870270669,0.843476009,0.970728793,0.826527009,0.481456406,0.150268605,0.196192359,5.663658932,3.532837652,-1.563052967,0.073751752,-6.407458104,-12.38052569,0.43580515,-0.692093583,6.176039671,-10.73021287,5.916368123,4.183234542,-0.781526483,0.944022421,-5.563982095,-11.40979689,1.262332159,-0.210637177,6.326308276,-10.53402051
50,2,3,26,105,Michigan,Mason County,28705,28689,28719,28649,28667,28680,28748,28754,28846,29025,29121,29154,29164,30,-70,18,13,68,6,92,179,96,33,10,81,301,279,282,278,319,313,265,314,255,244,53,353,354,327,362,347,317,314,360,344,333,28,-52,-75,-45,-84,-28,-4,-49,-46,-89,-89,3,16,19,13,13,6,14,14,9,6,7,3,-34,78,50,141,32,83,215,135,118,92,6,-18,97,63,154,38,97,229,144,124,99,-4,0,-4,-5,-2,-4,-1,-1,-2,-2,0,442,442,442,448,442,442,442,442,442,442,442,442,10.493655,9.735501431,9.834864945,9.681688375,11.09526625,10.86805556,9.158300358,10.800399,8.751608752,8.367913852,12.30651234,12.35257171,11.40425829,12.60709062,12.06914542,11.00694444,10.85172193,12.38262305,11.80609181,11.42014472,-1.812857342,-2.617070277,-1.569393342,-2.925402243,-0.973879169,-0.138888889,-1.693421576,-1.582224057,-3.054483054,-3.052230872,0.557802259,0.662991137,0.453380299,0.452740823,0.208688393,0.486111111,0.483834736,0.309565576,0.205920206,0.240063102,-1.185329801,2.721753088,1.74377038,4.910496622,1.113004765,2.881944444,7.430319158,4.643483645,4.04976405,3.155115059,-0.627527541,3.384744225,2.197150679,5.363237445,1.321693159,3.368055556,7.914153894,4.953049221,4.255684256,3.395178161
50,2,3,26,107,Michigan,Mecosta County,42798,42796,42851,43454,43502,43266,43206,43013,43174,43271,43471,43583,43907,55,603,48,-236,-60,-193,161,97,200,112,324,114,410,430,445,418,413,442,405,398,417,413,81,364,370,392,392,387,365,432,420,369,384,33,46,60,53,26,26,77,-27,-22,48,29,13,73,68,80,66,28,41,39,36,17,14,14,482,-75,-376,-144,-246,45,87,187,48,282,27,555,-7,-296,-78,-218,86,126,223,65,296,-5,2,-5,7,-8,-1,-2,-2,-1,-1,-1,3375,3375,3496,3527,3335,3336,3338,3342,3340,3343,3343,3344,9.501187649,9.89005934,10.25723769,9.667869368,9.580254932,10.25676726,9.370119729,9.176638768,9.580260528,9.441078981,8.435200742,8.51005106,9.035589157,9.066518642,8.97713961,8.469954866,9.994794378,9.683890157,8.477496726,8.778146074,1.065986907,1.38000828,1.221648534,0.601350726,0.603115323,1.786812396,-0.624674649,-0.507251389,1.102763802,0.662932907,1.691674874,1.564009384,1.843997787,1.52650569,0.649508809,0.951419588,0.902307826,0.830047728,0.39056218,0.320036576,11.16968889,-1.72501035,-8.6667896,-3.330557868,-5.706398822,1.044241011,2.012840534,4.311636808,1.102763802,6.446451023,12.86136377,-0.161000966,-6.822791813,-1.804052179,-5.056890013,1.995660599,2.91514836,5.141684536,1.493325982,6.766487599
50,2,3,26,109,Michigan,Menominee County,24029,24029,23968,23870,23736,23734,23535,23494,23217,23003,22908,22772,22608,-61,-98,-134,-2,-199,-41,-277,-214,-95,-136,-164,48,186,207,188,215,250,193,185,171,208,190,80,253,287,256,279,284,294,267,309,262,257,-32,-67,-80,-68,-64,-34,-101,-82,-138,-54,-67,0,8,17,3,-2,2,0,-1,-1,-1,2,-29,-37,-65,66,-135,-6,-177,-129,46,-79,-99,-29,-29,-48,69,-137,-4,-177,-130,45,-80,-97,0,-2,-6,-3,2,-3,1,-2,-2,-2,0,382,382,382,382,382,382,382,382,382,382,382,382,7.776244826,8.696382809,7.920792079,9.0968711,10.63173786,8.263578172,8.005192557,7.449195182,9.106830123,8.373732922,10.57736527,12.0573037,10.78575943,11.80477692,12.07765421,12.58804136,11.55344007,13.46082638,11.47110333,11.32657558,-2.801120448,-3.360920892,-2.864967348,-2.707905816,-1.445916349,-4.324463189,-3.548247512,-6.011631199,-2.364273205,-2.952842662,0.334462143,0.71419569,0.126395618,-0.084622057,0.085053903,0,-0.043271311,-0.043562545,-0.043782837,0.088144557,-1.546887412,-2.730748225,2.780703602,-5.71198883,-0.255161709,-7.578514697,-5.581999135,2.003877067,-3.458844133,-4.363155575,-1.212425269,-2.016552535,2.907099221,-5.796610887,-0.170107806,-7.578514697,-5.625270446,1.960314522,-3.50262697,-4.275011018
50,2,3,26,111,Michigan,Midland County,83629,83623,83660,83825,83743,83683,83534,83706,83485,83442,83447,83412,83441,37,165,-82,-60,-149,172,-221,-43,5,-35,29,220,861,865,824,863,893,820,913,846,869,836,136,688,691,737,663,692,773,818,791,740,803,84,173,174,87,200,201,47,95,55,129,33,43,156,176,190,133,125,186,152,91,49,39,-88,-161,-432,-338,-484,-151,-455,-289,-138,-213,-46,-45,-5,-256,-148,-351,-26,-269,-137,-47,-164,-7,-2,-3,0,1,2,-3,1,-1,-3,0,3,1272,1272,1272,1272,1293,1289,1274,1272,1273,1274,1274,1275,10.28151775,10.32416691,9.843154588,10.32191703,10.67926333,9.809140444,10.93891342,10.13847527,10.41597996,10.02079675,8.215661104,8.247398071,8.80388948,7.929815748,8.275532169,9.246909224,9.80069132,9.479354541,8.869764292,9.625238983,2.065856644,2.076768834,1.039265108,2.392101282,2.403731165,0.562231221,1.138222097,0.659120733,1.546215667,0.395557766,1.86285339,2.10063974,2.269659432,1.590747352,1.49485769,2.22500015,1.821155355,1.090545213,0.58732223,0.46747736,-1.922560229,-5.156115726,-4.037604673,-5.788885101,-1.805788089,-5.44287671,-3.462591432,-1.653793839,-2.553053776,-0.551383553,-0.059706839,-3.055475986,-1.767945241,-4.198137749,-0.310930399,-3.21787656,-1.641436077,-0.563248626,-1.965731546,-0.083906193
50,2,3,26,113,Michigan,Missaukee County,14849,14851,14818,14904,15009,15059,14978,14884,15028,15020,15094,15079,15152,-33,86,105,50,-81,-94,144,-8,74,-15,73,38,164,192,180,183,162,185,195,164,165,178,55,160,134,155,179,178,165,153,157,174,176,-17,4,58,25,4,-16,20,42,7,-9,2,3,17,16,11,9,5,5,5,3,3,3,-18,65,32,16,-94,-83,120,-54,64,-8,67,-15,82,48,27,-85,-78,125,-49,67,-5,70,-1,0,-1,-2,0,0,-1,-1,0,-1,1,194,194,194,194,194,194,194,194,194,194,194,194,11.03559653,12.83722796,11.97286151,12.18497187,10.84990958,12.36961755,12.97923323,10.89194395,10.93693037,11.77599153,10.76643564,8.959315348,10.30996408,11.91863369,11.92150559,11.03236159,10.18370607,10.4270439,11.53349021,11.64367702,0.269160891,3.877912613,1.662897433,0.266338183,-1.071596008,1.337255951,2.795527157,0.464900047,-0.596559838,0.132314512,1.143933786,1.069768997,0.73167487,0.599260912,0.334873753,0.334313988,0.332800852,0.199242877,0.198853279,0.198471767,4.373864478,2.139537994,1.064254357,-6.258947298,-5.558904293,8.023535705,-3.594249201,4.250514711,-0.530275412,4.432536138,5.517798264,3.20930699,1.795929227,-5.659686387,-5.22403054,8.357849692,-3.261448349,4.449757588,-0.331422132,4.631007906
50,2,3,26,115,Michigan,Monroe County,152021,152031,151936,151511,150835,150193,149919,149439,149278,149523,150218,150412,150568,-95,-425,-676,-642,-274,-480,-161,245,695,194,156,427,1595,1536,1527,1543,1501,1504,1465,1548,1485,1440,357,1289,1386,1425,1454,1418,1388,1490,1531,1580,1611,70,306,150,102,89,83,116,-25,17,-95,-171,22,72,91,85,68,25,23,0,-7,-9,-7,-190,-807,-937,-836,-420,-582,-297,281,695,299,334,-168,-735,-846,-751,-352,-557,-274,281,688,290,327,3,4,20,7,-11,-6,-3,-11,-10,-1,0,1462,1462,1462,1462,1462,1462,1462,1462,1463,1462,1462,1463,10.5125442,10.16054454,10.14523566,10.28282774,10.02812686,10.06973155,9.80585741,10.3289173,9.879253568,9.568742109,8.495717539,9.168303864,9.467557835,9.689715839,9.473606852,9.293076725,9.973192861,10.21548604,10.51125969,10.70503024,2.016826662,0.992240678,0.677677824,0.593111905,0.554520006,0.776654827,-0.167335451,0.113431262,-0.63200612,-1.136288125,0.47454745,0.601959345,0.56473152,0.453164152,0.167024098,0.153991905,0,-0.04670699,-0.059874264,-0.046514719,-5.318886,-6.198196768,-5.554300597,-2.798955057,-3.888321007,-1.988504169,1.880850466,4.637336901,1.989156106,2.219416573,-4.84433855,-5.596237423,-4.989569077,-2.345790905,-3.721296909,-1.834512264,1.880850466,4.590629911,1.929281842,2.172901854
50,2,3,26,117,Michigan,Montcalm County,63342,63342,63315,63264,63100,62801,62814,62778,62988,63553,63854,63708,63476,-27,-51,-164,-299,13,-36,210,565,301,-146,-232,214,751,718,714,738,682,727,726,697,679,711,152,597,541,640,573,588,615,623,652,635,670,62,154,177,74,165,94,112,103,45,44,41,11,36,24,10,12,8,10,3,0,-1,-1,-99,-240,-368,-396,-156,-134,93,460,256,-188,-275,-88,-204,-344,-386,-144,-126,103,463,256,-189,-276,-1,-1,3,13,-8,-4,-5,-1,0,-1,3,3163,3163,3163,3163,2925,2941,2837,2827,2876,3052,3041,2923,11.86610733,11.36399608,11.3422451,11.75018907,10.86056437,11.56115325,11.47454185,10.94131406,10.64580361,11.18065165,9.432844311,8.562565288,10.1667183,9.123114278,9.363653736,9.780067745,9.84661098,10.23491645,9.955942992,10.53591647,2.433263022,2.801430787,1.175526803,2.627074792,1.496910631,1.781085508,1.627930868,0.706397608,0.689860617,0.644735187,0.568814732,0.379855022,0.158854973,0.191059985,0.12739665,0.159025492,0.047415462,0,-0.01567865,-0.015725248,-3.792098215,-5.824443671,-6.290656945,-2.483779803,-2.133893879,1.478937074,7.270370868,4.018617501,-2.947586272,-4.324443326,-3.223283483,-5.444588649,-6.131801971,-2.292719818,-2.006497229,1.637962565,7.31778633,4.018617501,-2.963264922,-4.340168575
50,2,3,26,119,Michigan,Montmorency County,9765,9760,9778,9625,9515,9381,9324,9292,9210,9237,9260,9304,9337,18,-153,-110,-134,-57,-32,-82,27,23,44,33,16,60,77,56,64,62,75,66,64,85,82,19,153,156,164,180,134,156,163,174,162,181,-3,-93,-79,-108,-116,-72,-81,-97,-110,-77,-99,0,0,0,1,4,2,4,2,0,0,1,21,-60,-29,-25,54,37,-3,121,132,122,132,21,-60,-29,-24,58,39,1,123,132,122,133,0,0,-2,-2,1,1,-2,1,1,-1,-1,156,156,156,156,156,175,175,156,156,156,156,156,6.184610627,8.045977012,5.927180356,6.843090083,6.660936829,8.107231651,7.155635063,6.920041088,9.157509158,8.797811276,15.7707571,16.30094044,17.35817104,19.24619086,14.39621831,16.86304183,17.67225023,18.81386171,17.4531351,19.41955904,-9.586146472,-8.254963427,-11.43099069,-12.40310078,-7.735281478,-8.755810183,-10.51661517,-11.89382062,-8.295625943,-10.62174776,0,0,0.105842506,0.42769313,0.21486893,0.432385688,0.216837426,0,0,0.107290381,-6.184610627,-3.03030303,-2.646062659,5.773857257,3.975075204,-0.324289266,13.11866428,14.27258474,13.14371903,14.16233035,-6.184610627,-3.03030303,-2.540220152,6.201550388,4.189944134,0.108096422,13.33550171,14.27258474,13.14371903,14.26962073
50,2,3,26,121,Michigan,Muskegon County,172188,172202,171923,170056,170191,172312,172304,172506,173342,173804,173719,173645,173883,-279,-1867,135,2121,-8,202,836,462,-85,-74,238,551,2135,2143,2102,2065,2101,2116,2080,2112,2009,2027,395,1637,1661,1671,1637,1778,1666,1737,1867,1755,1909,156,498,482,431,428,323,450,343,245,254,118,19,76,93,63,82,74,118,108,84,69,60,-475,-2456,-422,1597,-496,-173,279,20,-411,-402,51,-456,-2380,-329,1660,-414,-99,397,128,-327,-333,111,21,15,-18,30,-22,-22,-11,-9,-3,5,9,6345,6212,5204,5226,6481,6456,6454,6369,6178,5493,4748,4681,12.48614681,12.5967312,12.27434504,11.9843536,12.18642151,12.23658948,11.9834306,12.15459121,11.56711692,11.66524712,9.573687273,9.763495343,9.757578766,9.500429464,10.31292596,9.634290208,10.00731681,10.74461259,10.10467406,10.98616514,2.912459537,2.833235855,2.516766277,2.483924136,1.873495548,2.602299276,1.976113797,1.40997862,1.462442855,0.679081973,0.444471737,0.54666169,0.367879989,0.475892007,0.42922189,0.682380699,0.622216589,0.483421241,0.397277784,0.345295919,-14.36345507,-2.480550894,9.325465762,-2.878566288,-1.003451176,1.613425551,0.115225294,-2.365311073,-2.314574913,0.293501531,-13.91898333,-1.933889204,9.693345752,-2.402674281,-0.574229286,2.29580625,0.737441883,-1.881889832,-1.917297129,0.638797449
50,2,3,26,123,Michigan,Newaygo County,48460,48459,48373,48325,47886,47880,47798,47900,47812,48332,48914,49027,49348,-86,-48,-439,-6,-82,102,-88,520,582,113,321,120,565,552,552,533,575,522,575,538,510,499,138,471,463,483,467,491,524,496,533,513,576,-18,94,89,69,66,84,-2,79,5,-3,-77,6,14,31,20,17,11,19,14,12,6,9,-73,-155,-568,-88,-162,12,-102,428,566,110,392,-67,-141,-537,-68,-145,23,-83,442,578,116,401,-1,-1,9,-7,-3,-5,-3,-1,-1,0,-3,557,557,557,557,557,557,557,557,557,557,557,557,11.68586734,11.47477939,11.52809974,11.14153724,12.01697005,10.90772317,11.96122483,11.06472246,10.41443318,10.14485388,9.741669942,9.624679091,10.08708728,9.761909739,10.26144747,10.94951521,10.31785655,10.96189046,10.47569455,11.71029225,1.944197398,1.8501003,1.441012468,1.379627501,1.755522582,-0.041792043,1.643368281,0.102831993,-0.061261372,-1.565438374,0.289561315,0.644416959,0.417684773,0.355358599,0.229889862,0.397024407,0.291229822,0.246796783,0.122522743,0.182973316,-3.205857412,-11.80738169,-1.837813003,-3.386358411,0.25078894,-2.131394183,8.903311699,11.64058162,2.246250294,7.969504447,-2.916296097,-11.16296473,-1.420128229,-3.030999812,0.480678802,-1.734369776,9.194541521,11.8873784,2.368773037,8.152477764
50,2,3,26,125,Michigan,Oakland County,1202362,1202388,1203125,1212718,1223723,1235656,1243076,1244895,1251563,1256478,1257472,1257726,1253459,737,9593,11005,11933,7420,1819,6668,4915,994,254,-4267,3349,13196,13330,13244,13499,13486,13720,13424,13170,13086,13035,2258,9840,9797,10185,9974,10642,10517,10562,10844,10844,11862,1091,3356,3533,3059,3525,2844,3203,2862,2326,2242,1173,1039,5355,5547,5763,6042,5748,7493,5604,3706,2702,2175,-1407,919,2217,3249,-1920,-6727,-3989,-3513,-5030,-4720,-7641,-368,6274,7764,9012,4122,-979,3504,2091,-1324,-2018,-5466,14,-37,-292,-138,-227,-46,-39,-38,-8,30,26,12496,12492,12486,12565,12650,12773,13094,13295,13385,13240,13737,13859,10.92455098,10.94218986,10.77019849,10.89185923,10.84096238,10.99157286,10.70476918,10.47753535,10.40554263,10.38155293,8.146224734,8.042058068,8.282578651,8.047663079,8.554762093,8.425537301,8.422509839,8.627061,8.622780393,9.447332634,2.778326241,2.900131791,2.487619842,2.844196145,2.286200281,2.566035559,2.282259341,1.850474353,1.782762232,0.934220298,4.433235107,4.553362876,4.686548922,4.875073223,4.620632636,6.002904916,4.468826467,2.948348217,2.148538604,1.732249914,0.76081103,1.819867586,2.642130392,-1.549179177,-5.407619301,-3.195727707,-2.80138961,-4.001670678,-3.753183646,-6.085573146,5.194046136,6.373230462,7.328679313,3.325894046,-0.786986665,2.807177209,1.667436856,-1.053322461,-1.604645042,-4.353323232
50,2,3,26,127,Michigan,Oceana County,26570,26570,26503,26454,26302,26296,26346,26316,26327,26438,26577,26562,26819,-67,-49,-152,-6,50,-30,11,111,139,-15,257,84,340,310,320,272,300,325,267,268,259,268,97,239,246,241,253,295,287,282,274,254,280,-13,101,64,79,19,5,38,-15,-6,5,-12,2,18,40,33,37,29,69,59,55,66,52,-57,-168,-261,-117,0,-60,-94,68,89,-85,218,-55,-150,-221,-84,37,-31,-25,127,144,-19,270,1,0,5,-1,-6,-4,-2,-1,1,-1,-1,303,303,303,303,303,303,303,303,303,303,303,303,12.84060653,11.75221776,12.16776303,10.33395388,11.39341461,12.34732063,10.12034493,10.11034613,9.748019346,10.04102583,9.026191061,9.325953446,9.163846534,9.612096805,11.20352436,10.90363391,10.68890363,10.33669716,9.559833644,10.49062401,3.814415469,2.426264311,3.003916499,0.721857072,0.189890243,1.44368672,-0.568558704,-0.226351033,0.188185702,-0.449598172,0.679796816,1.516415195,1.254800563,1.405721667,1.101363412,2.621431149,2.236330901,2.074884467,2.484051262,1.948258744,-6.344770285,-9.894609144,-4.448838359,0,-2.278682921,-3.571225044,2.577466123,3.357540319,-3.199156928,8.167700118,-5.664973469,-8.37819395,-3.194037796,1.405721667,-1.177319509,-0.949793895,4.813797025,5.432424785,-0.715105666,10.11595886
50,2,3,26,129,Michigan,Ogemaw County,21699,21686,21604,21488,21356,21160,20955,20876,20857,20887,20876,20933,20923,-82,-116,-132,-196,-205,-79,-19,30,-11,57,-10,49,184,190,198,188,188,184,192,205,177,175,96,284,272,327,311,315,322,333,318,341,306,-47,-100,-82,-129,-123,-127,-138,-141,-113,-164,-131,3,13,12,15,15,12,14,10,6,5,2,-36,-28,-58,-79,-93,40,104,163,96,216,119,-33,-15,-46,-64,-78,52,118,173,102,221,121,-2,-1,-4,-3,-4,-4,1,-2,0,0,0,244,244,244,244,244,244,244,244,244,244,244,244,8.539868189,8.869386612,9.314140559,8.927935415,8.988549162,8.817961805,9.198926792,9.817302397,8.467076467,8.362003058,13.1811009,12.69722715,15.38244426,14.76908465,15.06060099,15.43143316,15.95438866,15.22879104,16.31227726,14.62155963,-4.641232711,-3.827840538,-6.068303697,-5.841149234,-6.072051828,-6.613471354,-6.755461863,-5.411488638,-7.845200794,-6.259556575,0.603360253,0.560171786,0.705616709,0.712335273,0.573737181,0.670931877,0.47911077,0.28733568,0.239182951,0.095565749,-1.299545159,-2.707496966,-3.716248001,-4.416478689,1.912457269,4.984065368,7.809505558,4.597370879,10.33270349,5.68616208,-0.696184907,-2.14732518,-3.010631292,-3.704143417,2.486194449,5.654997244,8.288616328,4.884706558,10.57188644,5.781727829
50,2,3,26,131,Michigan,Ontonagon County,6780,6780,6776,6629,6414,6322,6192,6037,5935,5888,5816,5713,5656,-4,-147,-215,-92,-130,-155,-102,-47,-72,-103,-57,13,37,22,31,33,28,29,35,28,24,23,14,102,80,83,101,112,99,107,101,115,118,-1,-65,-58,-52,-68,-84,-70,-72,-73,-91,-95,0,2,1,3,5,1,2,1,1,1,0,-1,-85,-163,-44,-67,-73,-32,23,2,-12,39,-1,-83,-162,-41,-62,-72,-30,24,3,-11,39,-2,1,5,1,0,1,-2,1,-2,-1,-1,83,83,83,83,83,83,83,83,83,83,83,83,5.520328236,3.373457027,4.868090452,5.274093016,4.579278764,4.844637488,5.920663114,4.784688995,4.163414,4.046090245,15.21820216,12.26711646,13.0339196,16.14192105,18.31711505,16.53859004,18.10031295,17.25905673,19.94969208,20.75820213,-9.697873928,-8.893659434,-8.165829146,-10.86782803,-13.73783629,-11.69395256,-12.17964984,-12.47436774,-15.78627808,-16.71211188,0.298396121,0.153338956,0.471105528,0.799105002,0.16354567,0.33411293,0.169161803,0.17088175,0.173475583,0,-12.68183514,-24.99424979,-6.909547739,-10.70800703,-11.93883392,-5.345806883,3.890721475,0.3417635,-2.081707,6.860761721,-12.38343902,-24.84091083,-6.438442211,-9.90890203,-11.77528825,-5.011693953,4.059883278,0.51264525,-1.908231416,6.860761721
50,2,3,26,133,Michigan,Osceola County,23528,23528,23505,23474,23327,23324,23219,23180,23179,23267,23310,23394,23466,-23,-31,-147,-3,-105,-39,-1,88,43,84,72,67,285,275,292,249,255,246,269,229,270,293,79,261,226,207,246,226,263,259,245,247,277,-12,24,49,85,3,29,-17,10,-16,23,16,0,7,7,15,15,5,14,3,4,5,4,-10,-60,-205,-102,-122,-69,3,77,55,54,53,-10,-53,-198,-87,-107,-64,17,80,59,59,57,-1,-2,2,-1,-1,-4,-1,-2,0,2,-1,455,455,455,464,461,464,464,454,454,454,454,454,12.13308074,11.75188564,12.51848835,10.699783,10.9916162,10.61282599,11.5833441,9.833179466,11.56217883,12.50533504,11.11134762,9.657913293,8.874407837,10.57086995,9.741589258,11.34623266,11.15273651,10.52021384,10.57725248,11.82244985,1.021733115,2.093972351,3.644080513,0.128913048,1.25002694,-0.733406674,0.430607587,-0.687034373,0.984926345,0.68288519,0.298005492,0.299138907,0.643073032,0.644565241,0.215521886,0.603981967,0.129182276,0.171758593,0.214114423,0.170721298,-2.554332787,-8.760496571,-4.372896615,-5.242463958,-2.97420203,0.129424707,3.315678422,2.361680658,2.312435766,2.262057192,-2.256327295,-8.461357663,-3.729823584,-4.597898717,-2.758680144,0.733406674,3.444860698,2.533439251,2.526550188,2.432778489
